order_id,customer_id,customer_segment,order_date,due_date,product_type,quantity,estimated_production_time,resource_available,machine_id,status,priority_score
O12164,C1181,C,2025-06-20,2025-06-30,Widget,94,30.95,7,M3,in progress,-1.1
O12165,C1054,B,2025-06-16,2025-06-23,Widget,1,0.22,11,M1,queued,5.18
O12166,C1296,B,2025-06-05,2025-06-11,Thingamajig,5,1.05,8,M5,queued,5.49
O12167,C1260,B,2025-06-10,2025-06-18,Doohickey,20,3.63,6,M2,queued,4.44
O12168,C1109,C,2025-06-18,2025-06-20,Thingamajig,8,1.58,4,M4,queued,5.04
O12169,C1080,A,2025-05-09,2025-05-14,Gadget,43,16.13,7,M4,in progress,6.39
O12170,C1337,A,2025-05-20,2025-06-02,Thingamajig,76,16.1,5,M1,in progress,3.19
O12171,C1247,C,2025-06-05,2025-06-19,Gadget,1,0.32,7,M1,in progress,0.37
O12172,C1115,C,2025-05-30,2025-06-06,Gadget,57,20.3,5,M1,queued,1.17
O12173,C1434,C,2025-05-26,2025-05-31,Gadget,64,22.8,9,M3,in progress,1.72
O12174,C1056,A,2025-06-19,2025-06-27,Thingamajig,84,18.35,4,M1,queued,4.96
O12175,C1180,C,2025-05-22,2025-06-03,Doohickey,28,9.09,7,M5,queued,0.29
O12176,C1433,B,2025-06-30,2025-07-11,Thingamajig,37,12.12,10,M1,queued,2.39
O12177,C1285,B,2025-06-04,2025-06-16,Widget,47,9.11,7,M1,queued,2.29
O12178,C1189,B,2025-05-13,2025-05-21,Doohickey,76,12.11,11,M2,queued,3.59
O12179,C1059,B,2025-06-02,2025-06-10,Doohickey,37,12.73,10,M5,in progress,3.53
O12180,C1391,C,2025-05-20,2025-05-31,Thingamajig,49,13.97,4,M1,in progress,0.2
O12181,C1143,B,2025-06-22,2025-07-02,Thingamajig,44,16.72,11,M4,queued,2.33
O12182,C1294,C,2025-05-09,2025-05-23,Gadget,56,17.83,7,M5,in progress,-1.38
O12183,C1116,C,2025-06-14,2025-06-19,Widget,28,10.14,5,M5,queued,2.99
O12184,C1414,C,2025-06-18,2025-07-01,Widget,79,16.59,7,M3,queued,-0.86
O12185,C1220,C,2025-06-28,2025-07-12,Gadget,6,1.84,6,M4,queued,0.22
O12186,C1433,B,2025-05-06,2025-05-09,Doohickey,61,18.03,9,M4,queued,5.0
O12187,C1288,B,2025-06-24,2025-07-06,Doohickey,20,6.16,8,M3,queued,2.58
O12188,C1499,C,2025-06-10,2025-06-19,Thingamajig,78,21.52,5,M5,delayed,0.25
O12189,C1393,B,2025-06-10,2025-06-15,Widget,2,0.76,6,M4,queued,5.92
O12190,C1420,A,2025-07-01,2025-07-07,Doohickey,73,17.13,10,M3,in progress,5.89
O12191,C1319,B,2025-05-06,2025-05-15,Thingamajig,37,11.16,9,M3,queued,3.28
O12192,C1315,A,2025-06-14,2025-06-26,Gadget,20,5.63,4,M3,in progress,4.64
O12193,C1346,C,2025-05-18,2025-05-26,Thingamajig,26,8.72,5,M3,queued,1.93
O12194,C1330,B,2025-07-01,2025-07-07,Gadget,29,11.37,8,M2,queued,4.46
O12195,C1286,C,2025-07-02,2025-07-14,Widget,1,0.18,9,M3,queued,1.18
O12196,C1014,C,2025-05-29,2025-06-12,Widget,35,9.89,10,M4,queued,-0.59
O12197,C1312,B,2025-05-19,2025-05-29,Doohickey,70,21.8,11,M4,queued,1.82
O12198,C1476,C,2025-06-16,2025-06-24,Thingamajig,59,19.66,11,M5,in progress,0.83
O12199,C1337,C,2025-06-17,2025-06-21,Widget,69,27.46,8,M1,delayed,1.65
O12200,C1425,B,2025-05-31,2025-06-08,Doohickey,33,7.26,4,M3,in progress,4.07
O12201,C1356,B,2025-05-08,2025-05-11,Thingamajig,51,13.09,4,M3,queued,5.49
O12202,C1137,B,2025-06-28,2025-07-07,Thingamajig,78,19.77,10,M1,in progress,2.42
O12203,C1015,B,2025-06-27,2025-07-09,Doohickey,12,3.7,5,M1,queued,2.83
O12204,C1093,C,2025-06-07,2025-06-09,Thingamajig,20,7.95,10,M4,in progress,4.4
O12205,C1140,B,2025-05-30,2025-06-11,Widget,53,12.32,7,M4,in progress,1.97
O12206,C1360,B,2025-07-02,2025-07-10,Doohickey,88,33.41,4,M2,queued,1.46
O12207,C1391,B,2025-06-27,2025-07-11,Widget,43,13.81,9,M1,in progress,1.02
O12208,C1159,A,2025-06-09,2025-06-21,Doohickey,98,34.21,7,M5,delayed,1.78
O12209,C1472,C,2025-07-02,2025-07-05,Gadget,89,32.78,11,M1,in progress,1.52
O12210,C1174,C,2025-05-21,2025-05-23,Widget,50,15.75,11,M5,queued,3.62
O12211,C1180,B,2025-05-14,2025-05-23,Gadget,29,6.74,6,M3,in progress,3.73
O12212,C1004,A,2025-06-17,2025-06-24,Doohickey,57,14.45,8,M2,queued,5.76
O12213,C1093,C,2025-06-29,2025-07-13,Thingamajig,39,15.02,7,M3,queued,-1.1
O12214,C1446,B,2025-06-24,2025-07-05,Gadget,95,19.2,8,M4,queued,1.68
O12215,C1074,B,2025-06-14,2025-06-27,Doohickey,56,20.39,10,M5,queued,0.76
O12216,C1290,B,2025-05-23,2025-05-25,Gadget,43,7.8,7,M4,queued,6.42
O12217,C1337,A,2025-05-11,2025-05-19,Widget,50,12.81,10,M5,in progress,5.52
O12218,C1206,C,2025-06-28,2025-07-11,Doohickey,23,7.91,6,M4,queued,0.01
O12219,C1036,B,2025-06-07,2025-06-15,Doohickey,44,14.98,4,M2,in progress,3.3
O12220,C1073,B,2025-06-07,2025-06-14,Thingamajig,38,15.09,11,M1,delayed,3.69
O12221,C1380,B,2025-06-15,2025-06-27,Doohickey,84,15.48,6,M3,queued,1.65
O12222,C1325,B,2025-06-28,2025-07-01,Widget,23,4.96,11,M1,queued,6.3
O12223,C1498,B,2025-05-12,2025-05-19,Doohickey,45,7.91,4,M3,in progress,4.41
O12224,C1016,B,2025-05-07,2025-05-13,Doohickey,52,20.12,10,M1,delayed,3.59
O12225,C1047,C,2025-05-11,2025-05-20,Widget,80,27.69,4,M3,queued,-0.37
O12226,C1383,A,2025-05-15,2025-05-26,Gadget,50,9.76,11,M4,queued,4.62
O12227,C1272,B,2025-05-13,2025-05-25,Gadget,8,1.7,11,M2,delayed,3.03
O12228,C1111,B,2025-05-19,2025-05-29,Widget,85,23.7,8,M5,queued,1.63
O12229,C1193,A,2025-07-03,2025-07-16,Gadget,1,0.3,9,M4,queued,4.77
O12230,C1215,B,2025-06-02,2025-06-07,Doohickey,8,2.31,6,M4,queued,5.77
O12231,C1233,B,2025-06-09,2025-06-19,Doohickey,29,11.27,7,M5,queued,2.87
O12232,C1175,C,2025-05-29,2025-06-12,Doohickey,96,27.11,11,M1,queued,-2.31
O12233,C1081,C,2025-05-22,2025-05-29,Doohickey,5,0.78,6,M3,queued,3.12
O12234,C1190,A,2025-06-29,2025-07-11,Doohickey,86,27.02,8,M4,in progress,2.5
O12235,C1160,B,2025-05-13,2025-05-21,Widget,47,8.74,4,M4,queued,3.93
O12236,C1370,A,2025-05-18,2025-05-21,Doohickey,34,13.33,8,M1,queued,7.47
O12237,C1167,B,2025-05-14,2025-05-23,Gadget,65,16.75,5,M4,queued,2.73
O12238,C1398,C,2025-06-20,2025-07-02,Widget,55,15.84,5,M3,in progress,-0.38
O12239,C1483,C,2025-06-19,2025-06-22,Gadget,90,14.62,7,M5,in progress,3.34
O12240,C1291,C,2025-06-07,2025-06-18,Doohickey,43,11.08,8,M2,queued,0.49
O12241,C1306,B,2025-06-11,2025-06-19,Doohickey,74,27.87,10,M2,in progress,2.01
O12242,C1044,C,2025-05-08,2025-05-16,Thingamajig,30,4.97,7,M5,queued,2.3
O12243,C1453,B,2025-05-14,2025-05-28,Thingamajig,82,20.62,10,M5,queued,0.34
O12244,C1027,B,2025-05-21,2025-05-28,Doohickey,17,5.46,7,M5,queued,4.65
O12245,C1080,B,2025-05-16,2025-05-18,Gadget,26,5.62,5,M1,in progress,6.64
O12246,C1081,B,2025-06-24,2025-07-07,Widget,8,2.97,7,M2,in progress,2.5
O12247,C1387,C,2025-06-20,2025-07-02,Gadget,47,10.2,5,M4,queued,0.18
O12248,C1317,C,2025-05-31,2025-06-05,Gadget,76,24.74,11,M1,queued,1.53
O12249,C1026,C,2025-06-16,2025-06-30,Gadget,91,25.89,4,M3,in progress,-2.19
O12250,C1346,B,2025-07-02,2025-07-14,Gadget,72,15.51,10,M5,in progress,1.65
O12251,C1042,C,2025-05-20,2025-05-22,Widget,89,30.4,8,M4,queued,2.16
O12252,C1140,B,2025-05-11,2025-05-19,Thingamajig,46,9.43,11,M2,in progress,3.86
O12253,C1227,C,2025-05-21,2025-06-02,Thingamajig,68,21.21,11,M4,in progress,-0.92
O12254,C1339,B,2025-06-15,2025-06-27,Widget,33,9.46,7,M1,queued,2.25
O12255,C1218,B,2025-05-26,2025-05-29,Widget,1,0.34,5,M4,in progress,6.77
O12256,C1249,A,2025-06-29,2025-07-01,Gadget,19,3.41,6,M5,queued,8.86
O12257,C1311,B,2025-07-03,2025-07-10,Widget,31,10.46,10,M2,queued,4.15
O12258,C1227,A,2025-06-06,2025-06-15,Thingamajig,80,23.85,11,M2,queued,4.02
O12259,C1213,B,2025-06-17,2025-06-20,Doohickey,14,3.36,7,M2,queued,6.46
O12260,C1140,B,2025-05-07,2025-05-11,Doohickey,53,20.81,9,M2,queued,4.32
O12261,C1111,C,2025-06-21,2025-06-30,Doohickey,48,10.42,4,M1,queued,1.36
O12262,C1387,B,2025-06-12,2025-06-17,Gadget,69,16.97,4,M1,queued,4.3
O12263,C1263,B,2025-06-01,2025-06-09,Thingamajig,90,17.18,6,M4,in progress,3.08
O12264,C1059,A,2025-06-29,2025-07-01,Doohickey,62,18.66,5,M1,queued,7.33
O12265,C1177,C,2025-05-20,2025-05-31,Gadget,92,30.04,7,M2,queued,-1.4
O12266,C1221,B,2025-05-11,2025-05-19,Doohickey,66,13.49,10,M3,queued,3.45
O12267,C1057,C,2025-06-11,2025-06-16,Widget,64,16.7,5,M4,delayed,2.33
O12268,C1146,C,2025-06-16,2025-06-21,Widget,70,17.01,4,M3,queued,2.3
O12269,C1348,B,2025-05-11,2025-05-21,Gadget,63,11.74,5,M2,queued,2.83
O12270,C1348,B,2025-05-07,2025-05-18,Gadget,73,25.19,4,M3,delayed,1.08
O12271,C1304,A,2025-05-26,2025-06-03,Gadget,33,5.61,5,M4,queued,6.24
O12272,C1250,A,2025-06-24,2025-07-05,Gadget,41,14.77,6,M1,queued,4.12
O12273,C1270,C,2025-06-07,2025-06-17,Doohickey,89,15.24,8,M2,queued,0.48
O12274,C1342,B,2025-05-23,2025-05-28,Gadget,48,16.46,6,M5,queued,4.35
O12275,C1158,C,2025-05-25,2025-06-04,Gadget,13,2.86,6,M4,queued,1.71
O12276,C1024,A,2025-05-08,2025-05-12,Gadget,73,23.42,8,M1,queued,6.06
O12277,C1113,B,2025-06-07,2025-06-15,Widget,77,15.53,8,M3,queued,3.25
O12278,C1203,C,2025-07-01,2025-07-03,Thingamajig,31,11.2,11,M2,queued,4.08
O12279,C1307,A,2025-05-20,2025-05-28,Widget,75,12.95,11,M5,queued,5.5
O12280,C1029,B,2025-06-10,2025-06-24,Widget,68,14.16,7,M5,delayed,0.98
O12281,C1004,B,2025-05-26,2025-06-09,Widget,98,33.01,10,M1,queued,-0.9
O12282,C1105,A,2025-06-25,2025-07-03,Thingamajig,4,1.58,10,M3,queued,6.64
O12283,C1155,C,2025-06-27,2025-07-09,Thingamajig,19,6.35,7,M4,queued,0.56
O12284,C1485,B,2025-05-28,2025-06-02,Widget,70,14.21,6,M4,queued,4.58
O12285,C1109,B,2025-06-22,2025-06-25,Gadget,98,38.21,6,M5,in progress,2.98
O12286,C1393,B,2025-07-02,2025-07-10,Widget,82,13.67,4,M4,queued,3.43
O12287,C1071,C,2025-07-04,2025-07-06,Widget,13,4.32,4,M2,in progress,4.77
O12288,C1392,A,2025-05-14,2025-05-27,Widget,23,8.25,10,M2,delayed,3.97
O12289,C1131,C,2025-06-28,2025-07-05,Thingamajig,83,19.91,7,M3,queued,1.21
O12290,C1149,B,2025-06-10,2025-06-16,Widget,75,21.65,9,M1,queued,3.43
O12291,C1168,B,2025-06-02,2025-06-14,Doohickey,1,0.38,11,M3,in progress,3.16
O12292,C1062,B,2025-05-14,2025-05-28,Widget,88,18.05,9,M1,queued,0.59
O12293,C1004,C,2025-05-30,2025-06-09,Widget,54,11.48,7,M1,queued,0.85
O12294,C1255,C,2025-05-30,2025-06-06,Doohickey,71,19.52,4,M1,queued,1.25
O12295,C1383,C,2025-06-07,2025-06-19,Widget,89,23.58,10,M3,in progress,-1.16
O12296,C1221,B,2025-06-10,2025-06-14,Widget,85,26.0,10,M5,queued,3.8
O12297,C1090,A,2025-05-27,2025-06-03,Widget,15,5.27,4,M2,in progress,6.67
O12298,C1067,C,2025-06-02,2025-06-08,Gadget,65,15.22,9,M1,queued,2.08
O12299,C1195,A,2025-05-13,2025-05-21,Gadget,76,30.01,5,M5,queued,3.8
O12300,C1273,B,2025-06-04,2025-06-06,Gadget,71,20.57,5,M3,in progress,5.14
O12301,C1361,B,2025-06-16,2025-06-20,Doohickey,15,3.15,4,M2,queued,6.08
O12302,C1118,B,2025-05-19,2025-05-30,Widget,21,5.47,5,M3,queued,3.05
O12303,C1257,C,2025-06-22,2025-06-24,Widget,19,4.36,8,M4,queued,4.76
O12304,C1287,B,2025-05-20,2025-05-26,Gadget,60,17.78,7,M5,queued,3.82
O12305,C1427,B,2025-05-07,2025-05-12,Doohickey,93,19.96,7,M1,queued,4.0
O12306,C1343,B,2025-05-31,2025-06-10,Doohickey,89,29.21,4,M3,queued,1.08
O12307,C1413,B,2025-05-14,2025-05-26,Doohickey,33,9.52,6,M1,queued,2.25
O12308,C1182,B,2025-07-03,2025-07-17,Gadget,49,10.82,11,M5,queued,1.32
O12309,C1037,B,2025-05-16,2025-05-27,Gadget,96,20.16,9,M5,in progress,1.58
O12310,C1204,B,2025-05-09,2025-05-16,Widget,35,10.57,4,M2,in progress,4.14
O12311,C1442,C,2025-06-11,2025-06-14,Widget,44,12.95,5,M4,in progress,3.51
O12312,C1380,A,2025-06-26,2025-07-02,Widget,90,17.77,9,M4,queued,5.82
O12313,C1022,B,2025-05-08,2025-05-15,Gadget,11,3.57,6,M3,queued,4.84
O12314,C1224,C,2025-05-13,2025-05-27,Gadget,99,31.09,5,M3,in progress,-2.71
O12315,C1010,B,2025-06-24,2025-07-02,Doohickey,72,18.36,10,M2,queued,2.96
O12316,C1236,C,2025-06-23,2025-07-01,Gadget,78,22.42,11,M5,in progress,0.56
O12317,C1472,B,2025-06-13,2025-06-15,Widget,74,12.55,8,M5,queued,5.94
O12318,C1040,B,2025-05-06,2025-05-11,Widget,66,20.41,5,M5,in progress,3.96
O12319,C1442,C,2025-05-16,2025-05-25,Gadget,46,10.01,8,M2,delayed,1.4
O12320,C1161,B,2025-06-30,2025-07-13,Thingamajig,9,3.43,9,M1,queued,2.46
O12321,C1295,B,2025-06-20,2025-06-24,Doohickey,3,1.11,8,M4,queued,6.29
O12322,C1220,B,2025-06-04,2025-06-06,Gadget,85,32.14,9,M1,in progress,3.99
O12323,C1294,C,2025-06-12,2025-06-19,Thingamajig,26,4.46,9,M5,queued,2.75
O12324,C1208,B,2025-05-30,2025-06-02,Widget,72,18.68,9,M4,in progress,4.93
O12325,C1364,C,2025-05-09,2025-05-11,Gadget,48,12.85,9,M3,queued,3.92
O12326,C1328,A,2025-05-10,2025-05-12,Doohickey,66,14.64,9,M2,in progress,7.74
O12327,C1214,C,2025-05-20,2025-06-03,Thingamajig,70,24.33,5,M3,queued,-2.03
O12328,C1149,C,2025-05-19,2025-05-28,Thingamajig,28,9.07,9,M2,queued,1.49
O12329,C1059,A,2025-06-19,2025-06-23,Gadget,93,33.81,5,M4,delayed,5.02
O12330,C1208,B,2025-07-03,2025-07-07,Gadget,26,5.67,9,M4,queued,5.83
O12331,C1011,B,2025-05-14,2025-05-27,Thingamajig,25,5.32,8,M2,queued,2.27
O12332,C1495,C,2025-06-13,2025-06-27,Widget,12,4.51,10,M5,queued,-0.05
O12333,C1167,C,2025-06-30,2025-07-09,Doohickey,5,1.42,9,M3,in progress,2.26
O12334,C1088,B,2025-05-30,2025-06-09,Widget,98,37.84,6,M2,queued,0.22
O12335,C1411,B,2025-05-25,2025-06-06,Thingamajig,48,13.44,9,M1,in progress,1.86
O12336,C1486,C,2025-06-30,2025-07-03,Widget,37,6.63,9,M5,queued,4.14
O12337,C1317,C,2025-05-15,2025-05-27,Gadget,79,28.02,8,M3,queued,-1.6
O12338,C1236,B,2025-05-14,2025-05-19,Thingamajig,44,16.9,11,M3,queued,4.31
O12339,C1426,C,2025-05-31,2025-06-12,Doohickey,15,2.98,7,M5,queued,0.9
O12340,C1354,B,2025-07-01,2025-07-13,Doohickey,43,14.66,8,M1,queued,1.73
O12341,C1471,C,2025-05-09,2025-05-23,Widget,48,7.89,6,M3,delayed,-0.39
O12342,C1186,B,2025-06-07,2025-06-09,Widget,87,15.27,7,M5,in progress,5.67
O12343,C1046,A,2025-05-28,2025-06-04,Doohickey,70,22.1,4,M4,queued,4.99
O12344,C1224,A,2025-05-18,2025-05-28,Thingamajig,46,11.17,4,M2,in progress,4.88
O12345,C1433,B,2025-06-26,2025-07-07,Widget,43,8.61,11,M4,queued,2.74
O12346,C1055,A,2025-05-18,2025-05-27,Thingamajig,21,3.74,6,M3,in progress,6.03
O12347,C1125,A,2025-05-14,2025-05-28,Doohickey,23,7.2,8,M4,queued,3.68
O12348,C1224,B,2025-06-25,2025-06-29,Thingamajig,80,22.82,5,M1,queued,4.12
O12349,C1302,C,2025-06-07,2025-06-20,Doohickey,47,18.48,6,M3,queued,-1.05
O12350,C1206,C,2025-05-15,2025-05-26,Thingamajig,15,5.28,10,M2,in progress,1.07
O12351,C1269,B,2025-06-29,2025-07-11,Gadget,25,5.91,7,M2,in progress,2.61
O12352,C1041,A,2025-06-03,2025-06-06,Thingamajig,36,11.7,7,M2,queued,7.63
O12353,C1203,A,2025-05-08,2025-05-20,Doohickey,75,26.58,9,M1,queued,2.54
O12354,C1446,C,2025-05-28,2025-05-30,Thingamajig,51,19.5,4,M2,queued,3.25
O12355,C1159,B,2025-05-30,2025-06-09,Gadget,15,4.65,11,M4,delayed,3.54
O12356,C1382,B,2025-05-28,2025-06-06,Widget,68,17.96,7,M4,delayed,2.6
O12357,C1174,B,2025-05-24,2025-06-01,Thingamajig,21,4.49,6,M3,in progress,4.35
O12358,C1114,B,2025-05-15,2025-05-26,Doohickey,13,3.41,7,M2,in progress,3.26
O12359,C1171,B,2025-07-04,2025-07-11,Gadget,86,17.77,11,M1,queued,3.42
O12360,C1399,B,2025-06-12,2025-06-24,Widget,19,5.2,11,M5,queued,2.68
O12361,C1087,B,2025-06-17,2025-06-21,Thingamajig,34,5.87,11,M4,in progress,5.81
O12362,C1040,B,2025-07-04,2025-07-16,Widget,78,19.71,6,M3,queued,1.23
O12363,C1262,B,2025-05-22,2025-05-27,Thingamajig,68,22.51,5,M4,queued,3.75
O12364,C1325,B,2025-05-21,2025-05-28,Thingamajig,52,16.71,9,M4,queued,3.53
O12365,C1059,B,2025-05-10,2025-05-13,Widget,27,6.96,4,M3,queued,6.1
O12366,C1272,C,2025-06-18,2025-06-21,Widget,29,7.53,7,M4,delayed,4.05
O12367,C1262,B,2025-06-04,2025-06-14,Gadget,28,5.45,6,M4,queued,3.46
O12368,C1100,B,2025-05-27,2025-06-05,Thingamajig,35,10.37,8,M1,queued,3.36
O12369,C1464,A,2025-05-13,2025-05-25,Thingamajig,8,1.7,4,M5,in progress,5.03
O12370,C1398,B,2025-06-27,2025-07-04,Widget,16,2.66,5,M3,queued,4.93
O12371,C1179,B,2025-06-09,2025-06-15,Gadget,36,8.07,6,M3,queued,4.79
O12372,C1180,C,2025-05-19,2025-05-22,Widget,30,7.19,10,M2,queued,4.08
O12373,C1373,B,2025-06-23,2025-06-27,Doohickey,18,4.26,10,M5,queued,5.97
O12374,C1491,C,2025-05-06,2025-05-11,Gadget,2,0.7,9,M4,queued,3.93
O12375,C1420,A,2025-06-03,2025-06-09,Doohickey,49,16.62,9,M1,queued,5.94
O12376,C1331,C,2025-05-27,2025-06-09,Gadget,77,25.88,5,M2,queued,-1.79
O12377,C1418,B,2025-05-20,2025-05-23,Thingamajig,4,1.39,5,M3,queued,6.66
O12378,C1076,C,2025-06-17,2025-06-19,Widget,90,28.04,9,M5,in progress,2.4
O12379,C1121,C,2025-07-01,2025-07-06,Gadget,89,18.83,7,M1,delayed,2.12
O12380,C1053,B,2025-06-16,2025-06-25,Thingamajig,94,33.62,7,M3,queued,1.04
O12381,C1075,B,2025-05-28,2025-06-05,Thingamajig,75,27.35,6,M4,in progress,2.06
O12382,C1132,B,2025-06-09,2025-06-18,Doohickey,7,1.97,8,M2,in progress,4.2
O12383,C1102,C,2025-06-15,2025-06-22,Doohickey,95,27.44,6,M5,queued,0.46
O12384,C1089,B,2025-06-28,2025-07-05,Thingamajig,74,23.23,8,M2,queued,2.88
O12385,C1309,B,2025-06-02,2025-06-04,Doohickey,39,13.19,5,M4,in progress,5.88
O12386,C1079,C,2025-05-28,2025-06-01,Thingamajig,13,2.96,4,M4,queued,4.1
O12387,C1390,A,2025-05-08,2025-05-14,Thingamajig,31,8.75,6,M3,queued,6.72
O12388,C1389,C,2025-05-31,2025-06-07,Thingamajig,71,17.26,6,M2,queued,1.47
O12389,C1336,A,2025-06-04,2025-06-17,Doohickey,63,20.19,8,M2,in progress,2.78
O12390,C1039,B,2025-05-09,2025-05-13,Gadget,56,9.42,11,M2,queued,5.46
O12391,C1091,C,2025-06-26,2025-07-08,Thingamajig,42,14.73,5,M2,queued,-0.27
O12392,C1488,A,2025-06-22,2025-07-05,Widget,61,19.47,5,M1,in progress,2.85
O12393,C1396,C,2025-06-11,2025-06-22,Widget,42,14.08,10,M3,queued,0.19
O12394,C1322,C,2025-05-26,2025-05-30,Doohickey,56,13.42,11,M5,queued,3.06
O12395,C1253,A,2025-06-17,2025-07-01,Thingamajig,36,12.68,8,M1,queued,3.13
O12396,C1238,A,2025-07-02,2025-07-05,Thingamajig,84,18.99,5,M2,in progress,6.9
O12397,C1387,B,2025-05-07,2025-05-16,Gadget,68,22.87,11,M4,queued,2.11
O12398,C1289,B,2025-07-01,2025-07-06,Gadget,7,1.45,9,M4,in progress,5.86
O12399,C1390,A,2025-06-27,2025-07-04,Widget,54,14.3,11,M2,queued,5.77
O12400,C1297,C,2025-06-21,2025-06-23,Widget,1,0.35,7,M1,in progress,5.16
O12401,C1230,A,2025-05-07,2025-05-12,Widget,44,12.6,10,M1,queued,6.74
O12402,C1349,B,2025-05-13,2025-05-18,Widget,45,9.31,9,M3,queued,5.07
O12403,C1474,C,2025-06-25,2025-07-09,Thingamajig,47,8.21,4,M4,in progress,-0.42
O12404,C1452,A,2025-06-28,2025-07-08,Widget,13,3.38,6,M2,in progress,5.66
O12405,C1290,C,2025-06-19,2025-06-22,Gadget,22,7.83,10,M1,in progress,4.02
O12406,C1330,B,2025-05-13,2025-05-25,Thingamajig,21,3.22,4,M1,queued,2.88
O12407,C1326,C,2025-05-28,2025-06-04,Doohickey,86,14.82,6,M5,queued,1.72
O12408,C1320,B,2025-06-10,2025-06-18,Gadget,92,24.58,7,M3,in progress,2.34
O12409,C1166,C,2025-05-27,2025-05-29,Doohickey,9,3.35,11,M5,delayed,4.86
O12410,C1443,B,2025-05-11,2025-05-19,Widget,26,9.28,5,M4,queued,3.87
O12411,C1498,C,2025-06-29,2025-07-05,Widget,9,1.43,9,M2,in progress,3.46
O12412,C1322,B,2025-05-14,2025-05-25,Thingamajig,15,5.2,8,M4,queued,3.08
O12413,C1162,A,2025-05-24,2025-06-02,Thingamajig,10,1.72,9,M2,queued,6.23
O12414,C1078,C,2025-06-28,2025-06-30,Gadget,88,32.07,7,M1,in progress,1.99
O12415,C1226,B,2025-06-09,2025-06-14,Doohickey,42,6.34,4,M1,queued,5.37
O12416,C1035,C,2025-06-18,2025-06-30,Thingamajig,72,27.6,8,M2,in progress,-1.56
O12417,C1241,B,2025-05-22,2025-05-31,Thingamajig,24,4.53,5,M4,queued,3.95
O12418,C1227,C,2025-06-20,2025-06-26,Doohickey,80,23.26,7,M4,queued,1.27
O12419,C1324,A,2025-06-24,2025-07-04,Doohickey,49,9.53,8,M3,queued,5.05
O12420,C1156,B,2025-06-01,2025-06-15,Widget,26,5.45,7,M5,in progress,1.86
O12421,C1408,B,2025-06-02,2025-06-05,Widget,91,16.9,11,M2,queued,5.11
O12422,C1141,B,2025-05-11,2025-05-22,Thingamajig,37,6.6,7,M4,queued,2.94
O12423,C1303,C,2025-05-28,2025-06-10,Widget,68,21.07,5,M1,queued,-1.31
O12424,C1029,B,2025-05-31,2025-06-08,Thingamajig,50,13.46,10,M4,queued,3.45
O12425,C1181,B,2025-05-16,2025-05-18,Thingamajig,24,8.89,6,M4,queued,6.31
O12426,C1260,B,2025-06-21,2025-07-01,Doohickey,19,3.2,8,M3,queued,3.68
O12427,C1038,C,2025-05-22,2025-05-26,Thingamajig,60,15.12,11,M4,queued,2.89
O12428,C1159,B,2025-06-06,2025-06-16,Thingamajig,39,6.96,5,M3,queued,3.3
O12429,C1237,B,2025-05-13,2025-05-23,Thingamajig,74,21.97,7,M1,queued,1.8
O12430,C1232,B,2025-07-03,2025-07-12,Widget,89,13.38,11,M1,queued,3.06
O12431,C1020,C,2025-05-19,2025-05-29,Widget,18,3.49,5,M1,in progress,1.65
O12432,C1030,B,2025-05-18,2025-05-25,Gadget,19,5.57,10,M1,in progress,4.64
O12433,C1189,A,2025-05-28,2025-06-07,Doohickey,36,7.98,11,M1,delayed,5.2
O12434,C1426,B,2025-06-18,2025-06-20,Gadget,74,22.17,11,M4,delayed,4.98
O12435,C1147,B,2025-06-09,2025-06-22,Thingamajig,97,18.53,6,M5,in progress,0.95
O12436,C1040,B,2025-05-06,2025-05-09,Thingamajig,55,19.15,9,M2,in progress,4.89
O12437,C1331,C,2025-05-15,2025-05-29,Gadget,69,20.01,8,M1,in progress,-1.6
O12438,C1443,B,2025-06-07,2025-06-12,Doohickey,47,9.78,6,M5,queued,5.02
O12439,C1438,A,2025-07-01,2025-07-10,Thingamajig,49,11.37,4,M5,queued,5.26
O12440,C1047,C,2025-05-06,2025-05-12,Thingamajig,99,36.38,8,M5,in progress,-0.04
O12441,C1315,B,2025-06-20,2025-06-27,Widget,98,29.48,6,M4,in progress,2.25
O12442,C1305,C,2025-06-23,2025-06-27,Thingamajig,33,7.32,7,M3,queued,3.67
O12443,C1260,A,2025-06-19,2025-06-30,Thingamajig,21,3.23,8,M1,queued,5.28
O12444,C1197,B,2025-06-10,2025-06-13,Thingamajig,81,24.06,8,M5,queued,4.39
O12445,C1237,C,2025-06-19,2025-06-27,Gadget,22,5.25,5,M2,queued,2.28
O12446,C1298,A,2025-05-08,2025-05-16,Widget,48,13.83,7,M4,queued,5.42
O12447,C1284,B,2025-07-02,2025-07-07,Thingamajig,37,8.09,4,M4,queued,5.19
O12448,C1489,C,2025-06-01,2025-06-06,Doohickey,15,5.53,9,M4,in progress,3.45
O12449,C1406,B,2025-06-18,2025-06-28,Thingamajig,35,13.49,11,M3,in progress,2.65
O12450,C1379,B,2025-06-12,2025-06-14,Thingamajig,92,26.46,10,M5,queued,4.55
O12451,C1459,B,2025-07-02,2025-07-16,Doohickey,71,16.56,6,M2,queued,0.74
O12452,C1022,B,2025-06-12,2025-06-17,Doohickey,32,7.99,5,M1,delayed,5.2
O12453,C1231,B,2025-05-09,2025-05-11,Doohickey,11,3.54,6,M3,delayed,6.85
